"timestep","Depth_m","num_agents"
66,7.5,3
67,7.5,1
68,7.5,2
69,7.5,7
70,7.5,5
71,7.5,7
72,7.5,8
73,7.5,5
74,7.5,7
75,7.5,6
76,7.5,5
77,7.5,3
78,7.5,3
79,7.5,6
80,7.5,3
81,7.5,5
82,7.5,11
83,7.5,6
84,7.5,6
85,7.5,7
86,7.5,6
87,7.5,4
88,7.5,8
89,7.5,2
90,7.5,7
91,7.5,3
92,7.5,2
93,7.5,4
94,7.5,4
95,7.5,1
96,7.5,4
97,7.5,6
98,7.5,2
99,7.5,2
100,7.5,3
101,7.5,5
102,7.5,2
103,7.5,3
104,7.5,3
105,7.5,2
106,7.5,3
107,7.5,4
108,7.5,3
109,7.5,2
110,7.5,2
111,7.5,6
112,7.5,2
113,7.5,4
114,7.5,2
115,7.5,4
116,7.5,1
117,7.5,5
118,7.5,3
119,7.5,0
120,7.5,3
1,7.6,8
2,7.6,7
3,7.6,11
4,7.6,11
5,7.6,10
6,7.6,11
7,7.6,9
8,7.6,5
9,7.6,12
10,7.6,5
11,7.6,13
12,7.6,10
13,7.6,10
14,7.6,11
15,7.6,8
16,7.6,13
17,7.6,10
18,7.6,8
19,7.6,9
20,7.6,8
21,7.6,9
22,7.6,9
23,7.6,6
24,7.6,11
25,7.6,10
26,7.6,3
27,7.6,2
28,7.6,5
29,7.6,8
30,7.6,8
31,7.6,3
32,7.6,10
33,7.6,6
34,7.6,5
35,7.6,4
36,7.6,2
37,7.6,3
38,7.6,6
39,7.6,6
40,7.6,4
41,7.6,8
42,7.6,6
43,7.6,11
44,7.6,12
45,7.6,4
46,7.6,5
47,7.6,3
48,7.6,6
49,7.6,4
50,7.6,4
51,7.6,2
52,7.6,6
53,7.6,8
54,7.6,6
55,7.6,2
56,7.6,6
57,7.6,7
58,7.6,7
59,7.6,4
60,7.6,8
61,7.6,7
62,7.6,6
63,7.6,4
64,7.6,4
65,7.6,4
66,7.6,11
67,7.6,5
68,7.6,3
69,7.6,2
70,7.6,6
71,7.6,6
72,7.6,4
73,7.6,3
74,7.6,2
75,7.6,3
76,7.6,8
77,7.6,2
78,7.6,3
79,7.6,4
80,7.6,6
81,7.6,6
82,7.6,4
83,7.6,6
84,7.6,3
85,7.6,6
86,7.6,4
87,7.6,7
88,7.6,3
89,7.6,4
90,7.6,6
91,7.6,2
92,7.6,9
93,7.6,4
94,7.6,1
95,7.6,3
96,7.6,2
97,7.6,4
98,7.6,4
99,7.6,1
100,7.6,2
101,7.6,9
102,7.6,4
103,7.6,2
104,7.6,2
105,7.6,2
106,7.6,3
107,7.6,2
108,7.6,4
109,7.6,2
110,7.6,2
111,7.6,2
112,7.6,4
113,7.6,2
114,7.6,5
115,7.6,1
116,7.6,3
117,7.6,2
118,7.6,1
119,7.6,5
120,7.6,2
1,7.7,6
2,7.7,13
3,7.7,12
4,7.7,6
5,7.7,13
6,7.7,6
7,7.7,11
8,7.7,6
9,7.7,7
10,7.7,8
11,7.7,10
12,7.7,12
13,7.7,6
14,7.7,9
15,7.7,13
16,7.7,10
17,7.7,11
18,7.7,7
19,7.7,3
20,7.7,11
21,7.7,8
22,7.7,5
23,7.7,7
24,7.7,6
25,7.7,9
26,7.7,9
27,7.7,9
28,7.7,13
29,7.7,4
30,7.7,12
31,7.7,10
32,7.7,4
33,7.7,4
34,7.7,12
35,7.7,4
36,7.7,8
37,7.7,9
38,7.7,11
39,7.7,8
40,7.7,3
41,7.7,4
42,7.7,4
43,7.7,5
44,7.7,6
45,7.7,8
46,7.7,7
47,7.7,4
48,7.7,8
49,7.7,5
50,7.7,7
51,7.7,7
52,7.7,8
53,7.7,0
54,7.7,1
55,7.7,3
56,7.7,6
57,7.7,8
58,7.7,7
59,7.7,4
60,7.7,6
61,7.7,2
62,7.7,4
63,7.7,5
64,7.7,8
65,7.7,2
66,7.7,3
67,7.7,6
68,7.7,1
69,7.7,7
70,7.7,1
71,7.7,3
72,7.7,2
73,7.7,7
74,7.7,6
75,7.7,3
76,7.7,5
77,7.7,2
78,7.7,4
79,7.7,4
80,7.7,7
81,7.7,3
82,7.7,7
83,7.7,2
84,7.7,5
85,7.7,5
86,7.7,4
87,7.7,3
88,7.7,6
89,7.7,5
90,7.7,4
91,7.7,4
92,7.7,3
93,7.7,5
94,7.7,6
95,7.7,3
96,7.7,3
97,7.7,3
98,7.7,2
99,7.7,6
100,7.7,1
101,7.7,3
102,7.7,0
103,7.7,3
104,7.7,5
105,7.7,4
106,7.7,6
107,7.7,4
108,7.7,4
109,7.7,1
110,7.7,2
111,7.7,1
112,7.7,10
113,7.7,2
114,7.7,7
115,7.7,1
116,7.7,6
117,7.7,1
118,7.7,3
119,7.7,3
120,7.7,4
1,7.8,7
2,7.8,8
3,7.8,6
4,7.8,10
5,7.8,8
6,7.8,11
7,7.8,9
8,7.8,9
9,7.8,12
10,7.8,8
11,7.8,7
12,7.8,4
13,7.8,13
14,7.8,11
15,7.8,3
16,7.8,7
17,7.8,8
18,7.8,12
19,7.8,10
20,7.8,5
21,7.8,8
22,7.8,11
23,7.8,7
24,7.8,5
25,7.8,9
26,7.8,9
27,7.8,8
28,7.8,10
29,7.8,7
30,7.8,5
31,7.8,8
32,7.8,9
33,7.8,8
34,7.8,8
35,7.8,5
36,7.8,9
37,7.8,5
38,7.8,8
39,7.8,7
40,7.8,6
41,7.8,5
42,7.8,10
43,7.8,6
44,7.8,10
45,7.8,8
46,7.8,9
47,7.8,5
48,7.8,5
49,7.8,4
50,7.8,4
51,7.8,2
52,7.8,5
53,7.8,4
54,7.8,7
55,7.8,5
56,7.8,4
57,7.8,4
58,7.8,0
59,7.8,5
60,7.8,4
61,7.8,3
62,7.8,4
63,7.8,6
64,7.8,4
65,7.8,1
66,7.8,3
67,7.8,1
68,7.8,7
69,7.8,1
70,7.8,3
71,7.8,7
72,7.8,5
73,7.8,4
74,7.8,4
75,7.8,7
76,7.8,4
77,7.8,5
78,7.8,7
79,7.8,7
80,7.8,1
81,7.8,5
82,7.8,3
83,7.8,6
84,7.8,1
85,7.8,2
86,7.8,5
87,7.8,2
88,7.8,1
89,7.8,5
90,7.8,3
91,7.8,7
92,7.8,2
93,7.8,6
94,7.8,4
95,7.8,4
96,7.8,7
97,7.8,2
98,7.8,7
99,7.8,5
100,7.8,5
101,7.8,2
102,7.8,5
103,7.8,6
104,7.8,0
105,7.8,5
106,7.8,1
107,7.8,2
108,7.8,1
109,7.8,6
110,7.8,0
111,7.8,6
112,7.8,4
113,7.8,4
114,7.8,3
115,7.8,7
116,7.8,4
117,7.8,4
118,7.8,2
119,7.8,2
120,7.8,5
1,7.9,8
2,7.9,8
3,7.9,8
4,7.9,9
5,7.9,6
6,7.9,11
7,7.9,5
8,7.9,10
9,7.9,5
10,7.9,7
11,7.9,9
12,7.9,17
13,7.9,12
14,7.9,8
15,7.9,5
16,7.9,7
17,7.9,3
18,7.9,4
19,7.9,8
20,7.9,7
21,7.9,12
22,7.9,3
23,7.9,8
24,7.9,7
25,7.9,7
26,7.9,6
27,7.9,5
28,7.9,6
29,7.9,4
30,7.9,9
31,7.9,6
32,7.9,9
33,7.9,12
34,7.9,5
35,7.9,11
36,7.9,2
37,7.9,9
38,7.9,2
39,7.9,8
40,7.9,9
41,7.9,8
42,7.9,7
43,7.9,6
44,7.9,6
45,7.9,6
46,7.9,6
47,7.9,7
48,7.9,5
49,7.9,8
50,7.9,3
51,7.9,4
52,7.9,5
53,7.9,4
54,7.9,3
55,7.9,5
56,7.9,4
57,7.9,6
58,7.9,5
59,7.9,3
60,7.9,3
61,7.9,1
62,7.9,5
63,7.9,7
64,7.9,6
65,7.9,8
66,7.9,2
67,7.9,5
68,7.9,4
69,7.9,6
70,7.9,3
71,7.9,3
72,7.9,1
73,7.9,3
74,7.9,4
75,7.9,5
76,7.9,2
77,7.9,4
78,7.9,3
79,7.9,1
80,7.9,5
81,7.9,6
82,7.9,3
83,7.9,4
84,7.9,9
85,7.9,4
86,7.9,3
87,7.9,2
88,7.9,4
89,7.9,3
90,7.9,4
91,7.9,4
92,7.9,4
93,7.9,3
94,7.9,2
95,7.9,3
96,7.9,3
97,7.9,5
98,7.9,2
99,7.9,4
100,7.9,3
101,7.9,0
102,7.9,3
103,7.9,5
104,7.9,4
105,7.9,4
106,7.9,4
107,7.9,6
108,7.9,2
109,7.9,5
110,7.9,8
111,7.9,3
112,7.9,2
113,7.9,4
114,7.9,4
115,7.9,4
116,7.9,2
117,7.9,5
118,7.9,5
119,7.9,1
120,7.9,4
1,8,14
2,8,11
3,8,5
4,8,6
5,8,9
6,8,7
7,8,9
8,8,7
9,8,7
10,8,8
11,8,10
12,8,5
13,8,9
14,8,5
15,8,7
16,8,8
17,8,9
18,8,11
19,8,7
20,8,7
21,8,4
22,8,4
23,8,5
24,8,6
25,8,7
26,8,6
27,8,5
28,8,7
29,8,9
30,8,6
31,8,6
32,8,10
33,8,4
34,8,7
35,8,5
36,8,4
37,8,3
38,8,5
39,8,6
40,8,5
41,8,6
42,8,4
43,8,5
44,8,3
45,8,8
46,8,4
47,8,3
48,8,4
49,8,4
50,8,3
51,8,5
52,8,2
53,8,2
54,8,4
55,8,5
56,8,1
57,8,1
58,8,3
59,8,1
60,8,2
61,8,5
62,8,3
63,8,0
64,8,1
65,8,5
66,8,4
67,8,3
68,8,7
69,8,3
70,8,3
71,8,0
72,8,6
73,8,2
74,8,5
75,8,5
76,8,3
77,8,6
78,8,8
79,8,2
80,8,3
81,8,1
82,8,3
83,8,4
84,8,4
85,8,2
86,8,3
87,8,2
88,8,3
89,8,3
90,8,0
91,8,4
92,8,3
93,8,6
94,8,4
95,8,3
96,8,4
97,8,2
98,8,4
99,8,1
100,8,6
101,8,2
102,8,4
103,8,3
104,8,5
105,8,1
106,8,2
107,8,4
108,8,2
109,8,5
110,8,2
111,8,4
112,8,1
113,8,6
114,8,3
115,8,2
116,8,6
117,8,0
118,8,2
119,8,3
120,8,2
1,8.1,8
2,8.1,9
3,8.1,6
4,8.1,7
5,8.1,8
6,8.1,12
7,8.1,6
8,8.1,9
9,8.1,6
10,8.1,14
11,8.1,6
12,8.1,5
13,8.1,9
14,8.1,10
15,8.1,10
16,8.1,8
17,8.1,11
18,8.1,7
19,8.1,7
20,8.1,10
21,8.1,7
22,8.1,11
23,8.1,5
24,8.1,2
25,8.1,4
26,8.1,7
27,8.1,6
28,8.1,5
29,8.1,6
30,8.1,4
31,8.1,8
32,8.1,5
33,8.1,10
34,8.1,5
35,8.1,4
36,8.1,8
37,8.1,5
38,8.1,3
39,8.1,2
40,8.1,4
41,8.1,5
42,8.1,4
43,8.1,3
44,8.1,5
45,8.1,5
46,8.1,1
47,8.1,11
48,8.1,4
49,8.1,4
50,8.1,4
51,8.1,8
52,8.1,4
53,8.1,4
54,8.1,4
55,8.1,4
56,8.1,3
57,8.1,3
58,8.1,4
59,8.1,6
60,8.1,2
61,8.1,3
62,8.1,5
63,8.1,4
64,8.1,6
65,8.1,3
66,8.1,5
67,8.1,1
68,8.1,2
69,8.1,1
70,8.1,1
71,8.1,1
72,8.1,2
73,8.1,2
74,8.1,4
75,8.1,3
76,8.1,6
77,8.1,7
78,8.1,3
79,8.1,2
80,8.1,2
81,8.1,1
82,8.1,3
83,8.1,1
84,8.1,2
85,8.1,0
86,8.1,0
87,8.1,7
88,8.1,6
89,8.1,3
90,8.1,6
91,8.1,3
92,8.1,3
93,8.1,3
94,8.1,1
95,8.1,6
96,8.1,1
97,8.1,1
98,8.1,2
99,8.1,6
100,8.1,4
101,8.1,3
102,8.1,5
103,8.1,1
104,8.1,2
105,8.1,5
106,8.1,6
107,8.1,2
108,8.1,4
109,8.1,2
110,8.1,0
111,8.1,3
112,8.1,2
113,8.1,6
114,8.1,3
115,8.1,4
116,8.1,3
117,8.1,3
118,8.1,0
119,8.1,1
120,8.1,2
1,8.2,13
2,8.2,6
3,8.2,8
4,8.2,11
5,8.2,2
6,8.2,6
7,8.2,15
8,8.2,10
9,8.2,6
10,8.2,11
11,8.2,7
12,8.2,7
13,8.2,8
14,8.2,8
15,8.2,9
16,8.2,8
17,8.2,11
18,8.2,6
19,8.2,8
20,8.2,3
21,8.2,9
22,8.2,6
23,8.2,5
24,8.2,3
25,8.2,5
26,8.2,5
27,8.2,4
28,8.2,4
29,8.2,8
30,8.2,5
31,8.2,10
32,8.2,5
33,8.2,3
34,8.2,4
35,8.2,5
36,8.2,6
37,8.2,7
38,8.2,7
39,8.2,4
40,8.2,7
41,8.2,3
42,8.2,6
43,8.2,6
44,8.2,4
45,8.2,4
46,8.2,4
47,8.2,3
48,8.2,2
49,8.2,3
50,8.2,9
51,8.2,5
52,8.2,2
53,8.2,2
54,8.2,4
55,8.2,2
56,8.2,1
57,8.2,1
58,8.2,6
59,8.2,2
60,8.2,3
61,8.2,3
62,8.2,3
63,8.2,3
64,8.2,4
65,8.2,2
66,8.2,1
67,8.2,2
68,8.2,2
69,8.2,1
70,8.2,0
71,8.2,1
72,8.2,2
73,8.2,1
74,8.2,2
75,8.2,4
76,8.2,2
77,8.2,4
78,8.2,1
79,8.2,5
80,8.2,4
81,8.2,2
82,8.2,5
83,8.2,4
84,8.2,3
85,8.2,5
86,8.2,3
87,8.2,3
88,8.2,4
89,8.2,2
90,8.2,3
91,8.2,3
92,8.2,1
93,8.2,2
94,8.2,3
95,8.2,3
96,8.2,6
97,8.2,6
98,8.2,3
99,8.2,3
100,8.2,2
101,8.2,3
102,8.2,6
103,8.2,1
104,8.2,5
105,8.2,3
106,8.2,4
107,8.2,3
108,8.2,7
109,8.2,6
110,8.2,4
111,8.2,1
112,8.2,1
113,8.2,3
114,8.2,5
115,8.2,2
116,8.2,2
117,8.2,1
118,8.2,4
119,8.2,4
120,8.2,0
1,8.3,12
2,8.3,7
3,8.3,13
4,8.3,10
5,8.3,13
6,8.3,7
7,8.3,5
8,8.3,7
9,8.3,8
10,8.3,5
11,8.3,5
12,8.3,6
13,8.3,4
14,8.3,9
15,8.3,9
16,8.3,5
17,8.3,2
18,8.3,4
19,8.3,9
20,8.3,5
21,8.3,5
22,8.3,6
23,8.3,6
24,8.3,6
25,8.3,6
26,8.3,4
27,8.3,9
28,8.3,6
29,8.3,7
30,8.3,8
31,8.3,6
32,8.3,8
33,8.3,4
34,8.3,2
35,8.3,6
36,8.3,4
37,8.3,1
38,8.3,7
39,8.3,5
40,8.3,1
41,8.3,0
42,8.3,2
43,8.3,3
44,8.3,1
45,8.3,1
46,8.3,6
47,8.3,1
48,8.3,3
49,8.3,2
50,8.3,2
51,8.3,2
52,8.3,3
53,8.3,2
54,8.3,2
55,8.3,4
56,8.3,3
57,8.3,1
58,8.3,2
59,8.3,2
60,8.3,4
61,8.3,3
62,8.3,2
63,8.3,3
64,8.3,2
65,8.3,4
66,8.3,3
67,8.3,5
68,8.3,1
69,8.3,0
70,8.3,4
71,8.3,1
72,8.3,1
73,8.3,6
74,8.3,2
75,8.3,3
76,8.3,3
77,8.3,1
78,8.3,4
79,8.3,2
80,8.3,1
81,8.3,3
82,8.3,1
83,8.3,6
84,8.3,4
85,8.3,1
86,8.3,3
87,8.3,2
88,8.3,3
89,8.3,2
90,8.3,1
91,8.3,1
92,8.3,5
93,8.3,2
94,8.3,6
95,8.3,3
96,8.3,1
97,8.3,1
98,8.3,2
99,8.3,0
100,8.3,2
101,8.3,1
102,8.3,1
103,8.3,1
104,8.3,4
105,8.3,2
106,8.3,2
107,8.3,6
108,8.3,3
109,8.3,3
110,8.3,7
111,8.3,4
112,8.3,2
113,8.3,1
114,8.3,4
115,8.3,4
116,8.3,3
117,8.3,2
118,8.3,2
119,8.3,0
120,8.3,2
1,8.4,5
2,8.4,13
3,8.4,11
4,8.4,9
5,8.4,11
6,8.4,11
7,8.4,5
8,8.4,4
9,8.4,5
10,8.4,6
11,8.4,5
12,8.4,7
13,8.4,3
14,8.4,6
15,8.4,2
16,8.4,6
17,8.4,4
18,8.4,7
19,8.4,6
20,8.4,5
21,8.4,5
22,8.4,11
23,8.4,5
24,8.4,7
25,8.4,2
26,8.4,6
27,8.4,1
28,8.4,4
29,8.4,6
30,8.4,5
31,8.4,3
32,8.4,4
33,8.4,3
34,8.4,6
35,8.4,2
36,8.4,7
37,8.4,2
38,8.4,3
39,8.4,3
40,8.4,5
41,8.4,2
42,8.4,0
43,8.4,5
44,8.4,2
45,8.4,2
46,8.4,4
47,8.4,4
48,8.4,3
49,8.4,2
50,8.4,3
51,8.4,1
52,8.4,2
53,8.4,2
54,8.4,1
55,8.4,2
56,8.4,3
57,8.4,1
58,8.4,2
59,8.4,0
60,8.4,2
61,8.4,2
62,8.4,2
63,8.4,3
64,8.4,4
65,8.4,1
66,8.4,1
67,8.4,1
68,8.4,3
69,8.4,2
70,8.4,0
71,8.4,0
72,8.4,0
73,8.4,2
74,8.4,3
75,8.4,0
76,8.4,4
77,8.4,4
78,8.4,0
79,8.4,1
80,8.4,2
81,8.4,3
82,8.4,3
83,8.4,0
84,8.4,1
85,8.4,2
86,8.4,3
87,8.4,2
88,8.4,0
89,8.4,0
90,8.4,2
91,8.4,3
92,8.4,2
93,8.4,3
94,8.4,4
95,8.4,5
96,8.4,3
97,8.4,2
98,8.4,3
99,8.4,3
100,8.4,3
101,8.4,3
102,8.4,2
103,8.4,1
104,8.4,6
105,8.4,4
106,8.4,2
107,8.4,5
108,8.4,5
109,8.4,2
110,8.4,3
111,8.4,3
112,8.4,6
113,8.4,0
114,8.4,3
115,8.4,4
116,8.4,1
117,8.4,5
118,8.4,5
119,8.4,3
120,8.4,4
1,8.5,13
2,8.5,12
3,8.5,9
4,8.5,10
5,8.5,6
6,8.5,6
7,8.5,4
8,8.5,8
9,8.5,7
10,8.5,4
11,8.5,3
12,8.5,3
13,8.5,3
14,8.5,9
15,8.5,6
16,8.5,4
17,8.5,6
18,8.5,4
19,8.5,6
20,8.5,7
21,8.5,3
22,8.5,6
23,8.5,4
24,8.5,3
25,8.5,5
26,8.5,3
27,8.5,5
28,8.5,3
29,8.5,2
30,8.5,5
31,8.5,3
32,8.5,7
33,8.5,3
34,8.5,3
35,8.5,8
36,8.5,4
37,8.5,2
38,8.5,3
39,8.5,0
40,8.5,5
41,8.5,3
42,8.5,4
43,8.5,2
44,8.5,2
45,8.5,0
46,8.5,5
47,8.5,1
48,8.5,0
49,8.5,4
50,8.5,2
51,8.5,2
52,8.5,2
53,8.5,3
54,8.5,3
55,8.5,0
56,8.5,3
57,8.5,0
58,8.5,3
59,8.5,2
60,8.5,1
61,8.5,2
62,8.5,2
63,8.5,0
64,8.5,2
65,8.5,5
66,8.5,3
67,8.5,2
68,8.5,1
69,8.5,1
70,8.5,3
71,8.5,3
72,8.5,0
73,8.5,0
74,8.5,1
75,8.5,2
76,8.5,0
77,8.5,2
78,8.5,3
79,8.5,3
80,8.5,2
81,8.5,4
82,8.5,1
83,8.5,2
84,8.5,1
85,8.5,2
86,8.5,1
87,8.5,0
88,8.5,1
89,8.5,0
90,8.5,0
91,8.5,3
92,8.5,1
93,8.5,4
94,8.5,2
95,8.5,3
96,8.5,3
97,8.5,2
98,8.5,2
99,8.5,3
100,8.5,3
101,8.5,2
102,8.5,2
103,8.5,5
104,8.5,2
105,8.5,3
106,8.5,2
107,8.5,2
108,8.5,2
109,8.5,2
110,8.5,4
111,8.5,2
112,8.5,6
113,8.5,1
114,8.5,2
115,8.5,3
116,8.5,1
117,8.5,4
118,8.5,1
119,8.5,3
120,8.5,2
1,8.6,11
2,8.6,10
3,8.6,9
4,8.6,6
5,8.6,9
6,8.6,1
7,8.6,8
8,8.6,7
9,8.6,9
10,8.6,4
11,8.6,4
12,8.6,3
13,8.6,3
14,8.6,1
15,8.6,3
16,8.6,7
17,8.6,2
18,8.6,6
19,8.6,2
20,8.6,10
21,8.6,3
22,8.6,2
23,8.6,6
24,8.6,3
25,8.6,4
26,8.6,5
27,8.6,1
28,8.6,4
29,8.6,2
30,8.6,3
31,8.6,2
32,8.6,1
33,8.6,4
34,8.6,6
35,8.6,2
36,8.6,2
37,8.6,3
38,8.6,0
39,8.6,7
40,8.6,0
41,8.6,3
42,8.6,3
43,8.6,1
44,8.6,2
45,8.6,3
46,8.6,1
47,8.6,1
48,8.6,1
49,8.6,2
50,8.6,3
51,8.6,3
52,8.6,2
53,8.6,4
54,8.6,1
55,8.6,0
56,8.6,3
57,8.6,2
58,8.6,2
59,8.6,1
60,8.6,3
61,8.6,4
62,8.6,0
63,8.6,3
64,8.6,1
65,8.6,1
66,8.6,0
67,8.6,1
68,8.6,1
69,8.6,1
70,8.6,3
71,8.6,2
72,8.6,1
73,8.6,1
74,8.6,1
75,8.6,0
76,8.6,1
77,8.6,1
78,8.6,2
79,8.6,3
80,8.6,3
81,8.6,1
82,8.6,1
83,8.6,2
84,8.6,1
85,8.6,1
86,8.6,2
87,8.6,3
88,8.6,1
89,8.6,6
90,8.6,2
91,8.6,1
92,8.6,2
93,8.6,1
94,8.6,2
95,8.6,4
96,8.6,1
97,8.6,2
98,8.6,1
99,8.6,2
100,8.6,2
101,8.6,2
102,8.6,2
103,8.6,3
104,8.6,0
105,8.6,1
106,8.6,1
107,8.6,0
108,8.6,3
109,8.6,1
110,8.6,5
111,8.6,0
112,8.6,1
113,8.6,2
114,8.6,1
115,8.6,4
116,8.6,4
117,8.6,1
118,8.6,2
119,8.6,1
120,8.6,0
1,8.7,9
2,8.7,10
3,8.7,10
4,8.7,7
5,8.7,8
6,8.7,10
7,8.7,7
8,8.7,7
9,8.7,2
10,8.7,3
11,8.7,5
12,8.7,4
13,8.7,3
14,8.7,1
15,8.7,6
16,8.7,3
17,8.7,3
18,8.7,6
19,8.7,2
20,8.7,7
21,8.7,5
22,8.7,6
23,8.7,4
24,8.7,4
25,8.7,3
26,8.7,2
27,8.7,4
28,8.7,4
29,8.7,3
30,8.7,4
31,8.7,3
32,8.7,2
33,8.7,5
34,8.7,5
35,8.7,4
36,8.7,2
37,8.7,6
38,8.7,2
39,8.7,4
40,8.7,2
41,8.7,1
42,8.7,1
43,8.7,0
44,8.7,2
45,8.7,2
46,8.7,2
47,8.7,4
48,8.7,2
49,8.7,2
50,8.7,0
51,8.7,4
52,8.7,1
53,8.7,3
54,8.7,5
55,8.7,0
56,8.7,1
57,8.7,4
58,8.7,0
59,8.7,3
60,8.7,3
61,8.7,1
62,8.7,1
63,8.7,0
64,8.7,2
65,8.7,0
66,8.7,1
67,8.7,1
68,8.7,2
69,8.7,3
70,8.7,2
71,8.7,2
72,8.7,3
73,8.7,0
74,8.7,1
75,8.7,1
76,8.7,1
77,8.7,1
78,8.7,1
79,8.7,2
80,8.7,1
81,8.7,2
82,8.7,1
83,8.7,1
84,8.7,4
85,8.7,2
86,8.7,2
87,8.7,5
88,8.7,1
89,8.7,0
90,8.7,0
91,8.7,1
92,8.7,1
93,8.7,1
94,8.7,1
95,8.7,1
96,8.7,2
97,8.7,5
98,8.7,3
99,8.7,1
100,8.7,1
101,8.7,2
102,8.7,3
103,8.7,1
104,8.7,2
105,8.7,4
106,8.7,4
107,8.7,1
108,8.7,0
109,8.7,4
110,8.7,0
111,8.7,3
112,8.7,1
113,8.7,5
114,8.7,1
115,8.7,0
116,8.7,1
117,8.7,2
118,8.7,0
119,8.7,1
120,8.7,1
1,8.8,12
2,8.8,8
3,8.8,8
4,8.8,15
5,8.8,9
6,8.8,3
7,8.8,4
8,8.8,5
9,8.8,2
10,8.8,2
11,8.8,3
12,8.8,2
13,8.8,4
14,8.8,1
15,8.8,3
16,8.8,0
17,8.8,3
18,8.8,2
19,8.8,3
20,8.8,3
21,8.8,4
22,8.8,5
23,8.8,4
24,8.8,4
25,8.8,1
26,8.8,4
27,8.8,1
28,8.8,2
29,8.8,3
30,8.8,0
31,8.8,4
32,8.8,2
33,8.8,3
34,8.8,2
35,8.8,3
36,8.8,2
37,8.8,2
38,8.8,0
39,8.8,1
40,8.8,1
41,8.8,4
42,8.8,0
43,8.8,1
44,8.8,1
45,8.8,1
46,8.8,1
47,8.8,1
48,8.8,2
49,8.8,0
50,8.8,1
51,8.8,0
52,8.8,2
53,8.8,0
54,8.8,2
55,8.8,5
56,8.8,3
57,8.8,3
58,8.8,1
59,8.8,2
60,8.8,2
61,8.8,1
62,8.8,1
63,8.8,4
64,8.8,1
65,8.8,1
66,8.8,3
67,8.8,2
68,8.8,0
69,8.8,3
70,8.8,1
71,8.8,1
72,8.8,4
73,8.8,2
74,8.8,1
75,8.8,1
76,8.8,1
77,8.8,0
78,8.8,0
79,8.8,1
80,8.8,2
81,8.8,1
82,8.8,2
83,8.8,3
84,8.8,1
85,8.8,2
86,8.8,1
87,8.8,0
88,8.8,3
89,8.8,1
90,8.8,0
91,8.8,1
92,8.8,0
93,8.8,1
94,8.8,1
95,8.8,1
96,8.8,2
97,8.8,1
98,8.8,4
99,8.8,1
100,8.8,0
101,8.8,1
102,8.8,1
103,8.8,1
104,8.8,0
105,8.8,1
106,8.8,1
107,8.8,0
108,8.8,1
109,8.8,3
110,8.8,1
111,8.8,2
112,8.8,0
113,8.8,1
114,8.8,1
115,8.8,3
116,8.8,1
117,8.8,0
118,8.8,0
119,8.8,1
120,8.8,3
1,8.9,14
2,8.9,9
3,8.9,10
4,8.9,4
5,8.9,7
6,8.9,6
7,8.9,6
8,8.9,3
9,8.9,1
10,8.9,3
11,8.9,3
12,8.9,2
13,8.9,2
14,8.9,2
15,8.9,2
16,8.9,3
17,8.9,2
18,8.9,3
19,8.9,3
20,8.9,1
21,8.9,4
22,8.9,1
23,8.9,4
24,8.9,5
25,8.9,4
26,8.9,0
27,8.9,3
28,8.9,2
29,8.9,2
30,8.9,1
31,8.9,0
32,8.9,0
33,8.9,3
34,8.9,3
35,8.9,1
36,8.9,2
37,8.9,3
38,8.9,4
39,8.9,1
40,8.9,2
41,8.9,2
42,8.9,3
43,8.9,2
44,8.9,0
45,8.9,0
46,8.9,0
47,8.9,0
48,8.9,2
49,8.9,3
50,8.9,0
51,8.9,1
52,8.9,0
53,8.9,1
54,8.9,0
55,8.9,1
56,8.9,2
57,8.9,1
58,8.9,3
59,8.9,0
60,8.9,1
61,8.9,0
62,8.9,2
63,8.9,0
64,8.9,0
65,8.9,0
66,8.9,0
67,8.9,6
68,8.9,1
69,8.9,3
70,8.9,1
71,8.9,1
72,8.9,0
73,8.9,0
74,8.9,2
75,8.9,0
76,8.9,1
77,8.9,0
78,8.9,1
79,8.9,1
80,8.9,2
81,8.9,1
82,8.9,1
83,8.9,0
84,8.9,1
85,8.9,1
86,8.9,0
87,8.9,1
88,8.9,0
89,8.9,2
90,8.9,1
91,8.9,1
92,8.9,3
93,8.9,1
94,8.9,2
95,8.9,2
96,8.9,3
97,8.9,2
98,8.9,1
99,8.9,1
100,8.9,3
101,8.9,3
102,8.9,1
103,8.9,4
104,8.9,0
105,8.9,1
106,8.9,0
107,8.9,1
108,8.9,2
109,8.9,0
110,8.9,3
111,8.9,4
112,8.9,1
113,8.9,4
114,8.9,2
115,8.9,0
116,8.9,1
117,8.9,3
118,8.9,2
119,8.9,1
120,8.9,0
1,9,6
2,9,6
3,9,10
4,9,6
5,9,5
6,9,5
7,9,5
8,9,4
9,9,5
10,9,7
11,9,4
12,9,2
13,9,4
14,9,1
15,9,0
16,9,4
17,9,2
18,9,2
19,9,2
20,9,2
21,9,4
22,9,1
23,9,2
24,9,2
25,9,3
26,9,2
27,9,2
28,9,1
29,9,0
30,9,0
31,9,1
32,9,0
33,9,1
34,9,1
35,9,1
36,9,1
37,9,1
38,9,4
39,9,2
40,9,2
41,9,2
42,9,3
43,9,0
44,9,1
45,9,0
46,9,0
47,9,2
48,9,1
49,9,1
50,9,1
51,9,2
52,9,1
53,9,1
54,9,1
55,9,1
56,9,0
57,9,2
